Product Id,Product Type,Product,Type,Market Size,Market,State,Budget Sales,Budget Profit,Cogs,Profit,Sales,Total Expenses,Date,Country
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,200,60,72,37,159,57,8/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,70,30,32,39,79,19,8/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,160,60,77,86,174,34,8/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,70,30,34,39,82,20,8/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,West,California,200,100,123,184,298,42,8/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,West,California,160,90,100,145,243,37,8/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,West,California,80,20,52,41,130,46,8/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,280,140,132,197,320,45,8/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,590,240,311,344,672,110,8/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,West,California,100,40,52,52,119,28,8/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,West,California,100,-150,154,-192,86,67,8/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,West,California,1130,520,364,508,902,166,8/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,200,-140,196,-189,165,100,8/1/2011,USA
4,Espresso,Caffe Latte,Regular,Major Market,West,California,510,170,266,230,527,92,8/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,390,60,173,69,408,176,8/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,650,250,295,362,681,121,8/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,460,190,295,362,681,121,8/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,360,130,266,230,527,92,8/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-260,284,-558,21,131,8/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,360,70,173,68,408,177,8/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,410,170,196,225,463,100,8/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,330,150,154,207,373,67,8/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Nevada,100,20,38,1,85,44,8/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,110,30,41,22,89,31,8/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,40,30,0,44,43,10,8/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,60,30,25,26,62,18,8/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,50,20,23,23,57,17,8/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,20,10,16,12,41,15,8/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,190,80,114,144,283,63,8/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Oregon,180,70,116,141,275,55,8/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,50,30,25,26,61,17,8/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,130,60,68,73,154,32,8/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,110,20,37,-15,88,59,8/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Oregon,140,40,47,11,113,55,8/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,100,40,34,26,84,30,8/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,100,20,49,12,108,47,8/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,100,30,46,26,107,40,8/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,270,90,145,112,288,60,8/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Washington,80,30,47,58,125,34,8/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Washington,60,30,36,28,89,32,8/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Washington,70,10,44,-11,104,64,8/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,190,80,90,104,223,56,8/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,100,50,48,62,117,23,8/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Washington,260,120,86,105,209,46,8/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,390,100,133,47,314,140,8/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,60,30,30,23,68,20,8/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,130,20,63,28,139,53,8/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,210,90,103,98,224,48,8/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,270,90,155,129,330,68,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,110,20,52,-3,134,76,9/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,110,40,53,40,133,45,9/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,80,10,45,10,109,50,9/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,90,20,51,37,120,37,9/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,120,50,61,70,149,32,9/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,310,140,123,199,322,45,9/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,130,50,58,62,141,32,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,250,120,100,157,261,39,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,230,110,81,125,212,34,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,170,60,60,58,160,51,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,260,140,123,197,322,46,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,110,50,58,64,141,31,9/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,210,110,100,157,261,39,9/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,170,80,81,125,212,34,9/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,130,40,60,59,160,50,9/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,400,140,162,191,412,96,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,310,140,122,171,318,61,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,690,280,253,326,628,116,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,580,210,249,230,531,94,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,510,210,253,326,628,116,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,260,120,122,171,318,61,9/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,430,140,249,230,531,94,9/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,590,210,302,331,716,147,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,50,40,0,47,46,11,9/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,50,20,19,19,51,16,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,70,20,33,10,77,32,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,30,10,15,4,37,17,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,60,30,23,27,62,17,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,90,10,44,-10,113,69,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,100,-10,104,-65,123,55,9/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,80,20,39,19,97,39,9/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,40,-10,24,-18,58,42,9/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,80,10,40,3,97,49,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,90,50,32,40,84,20,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,150,30,67,37,160,58,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,140,50,62,50,145,40,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,120,50,44,61,115,23,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,40,30,20,21,53,16,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,60,40,29,34,77,20,9/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,210,70,99,129,265,63,9/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,200,80,96,120,245,53,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,120,30,45,9,109,51,9/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,130,50,53,42,133,44,9/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,110,40,43,43,114,35,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,130,20,52,-4,134,77,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,360,130,155,129,330,68,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,130,70,57,79,161,41,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,110,60,51,74,134,25,9/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,90,30,46,46,120,36,9/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,130,10,62,3,159,85,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,80,30,33,31,81,22,9/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,150,30,67,34,159,59,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,230,40,93,24,238,114,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,200,70,85,86,212,56,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,210,80,83,79,194,46,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,110,20,67,36,160,59,9/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,100,40,62,49,145,41,9/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,110,50,44,61,115,23,9/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,60,30,23,25,61,17,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,140,20,62,3,159,85,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,110,40,48,34,120,42,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,240,110,103,135,275,64,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,50,20,33,31,81,22,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,110,20,67,36,159,58,9/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,140,50,83,79,194,46,9/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,Florida,90,50,35,47,93,20,9/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,Florida,130,60,51,73,134,26,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,210,40,93,25,238,113,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,190,70,85,86,212,56,9/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,Florida,230,100,99,128,265,64,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,210,80,96,120,245,53,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,70,10,45,9,109,51,9/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,70,30,29,34,77,20,9/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,50,20,20,19,53,17,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,90,-10,52,-46,104,77,9/1/2011,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,300,100,155,129,330,68,9/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,540,460,60,690,614,51,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,70,10,40,3,97,49,9/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,50,20,19,18,51,17,9/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,46,46,12,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,100,10,44,-10,113,69,9/1/2011,USA
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,50,0,24,-18,58,42,9/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,110,50,49,49,128,38,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,130,50,55,50,148,50,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,420,90,302,137,577,147,9/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,80,-180,251,-353,119,99,9/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,New York,260,130,100,157,261,39,9/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,East,New York,320,150,123,197,322,46,9/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,New York,210,100,81,125,212,34,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,60,-180,121,-292,72,144,9/1/2011,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,550,240,249,332,604,94,9/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,New York,750,320,316,463,842,162,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,150,60,69,82,169,35,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,140,30,67,37,160,58,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,140,60,48,68,127,25,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,150,70,51,74,134,25,9/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,120,0,62,3,159,85,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,120,60,57,79,161,41,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,90,40,46,46,120,36,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,40,20,19,19,51,16,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,70,20,33,12,77,31,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,170,70,55,50,148,50,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,140,-40,104,-65,123,55,9/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,40,0,24,-18,58,42,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,90,10,44,-12,113,70,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,70,10,39,19,97,39,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,140,30,67,36,159,58,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,210,40,93,24,238,114,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,170,80,61,70,149,32,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,90,50,29,34,77,20,9/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,190,80,96,122,245,52,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,40,30,20,19,53,17,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,210,80,99,129,265,63,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,120,40,53,40,133,45,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,100,30,43,42,114,36,9/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,South,Texas,680,280,251,292,582,98,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,160,70,58,62,141,32,9/1/2011,USA
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,120,40,60,58,160,51,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,250,120,123,199,322,45,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,170,90,81,126,212,33,9/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Utah,70,10,44,-10,113,69,9/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Utah,60,20,39,18,97,40,9/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Utah,30,0,24,-19,58,43,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,100,40,49,50,128,37,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,120,50,55,50,148,50,9/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,100,-20,104,-67,123,56,9/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,West,Utah,170,70,62,49,145,41,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Utah,140,50,48,33,120,43,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,180,50,67,36,160,59,9/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,70,30,32,40,84,20,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,150,60,69,83,169,34,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,100,40,44,59,115,24,9/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,West,California,200,100,123,199,322,45,9/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,West,California,130,70,81,125,212,34,9/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,West,California,100,40,60,58,160,51,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,210,110,100,156,261,40,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,480,200,251,291,582,99,9/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,West,California,110,50,58,64,141,31,9/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,West,California,130,-70,122,-110,116,61,9/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,West,California,980,450,316,465,842,161,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,170,-120,162,-178,147,96,9/1/2011,USA
4,Espresso,Caffe Latte,Regular,Major Market,West,California,470,160,249,232,531,93,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,270,30,121,39,309,143,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,560,220,253,326,628,116,9/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,400,170,253,328,628,115,9/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,330,110,249,232,531,93,9/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-280,302,-638,20,147,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,250,40,121,39,309,143,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,340,140,162,191,412,96,9/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,260,120,122,171,318,61,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Nevada,110,20,40,3,97,49,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,90,30,33,10,77,32,9/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,40,30,0,47,46,11,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,40,20,19,18,51,17,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,50,20,23,25,62,18,9/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,30,20,20,19,53,17,9/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,160,60,99,129,265,63,9/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Oregon,150,60,96,120,245,53,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,50,30,25,25,65,19,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,120,50,61,70,149,32,9/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,150,30,52,-4,134,77,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Oregon,170,50,57,27,146,62,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,130,50,43,42,114,36,9/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,90,10,45,9,109,51,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,120,40,53,42,133,44,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,290,90,155,129,330,68,9/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Washington,100,40,57,80,161,40,9/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Washington,70,30,46,46,120,36,9/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Washington,100,10,62,3,159,85,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,220,100,103,135,275,64,9/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,100,50,48,70,127,24,9/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Washington,200,80,68,83,178,43,9/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,270,60,93,24,238,114,9/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,70,30,33,31,81,22,9/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,140,30,67,34,159,59,9/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,170,70,83,79,194,46,9/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,260,110,161,137,343,69,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,90,30,51,-7,130,76,10/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,90,50,52,39,131,45,10/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,80,30,54,19,128,53,10/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,80,40,54,40,126,37,10/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,140,80,90,110,218,41,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,280,170,76,117,199,32,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,260,130,72,83,194,54,10/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,300,160,123,197,322,46,10/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,80,50,39,40,96,24,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,260,150,108,172,282,41,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,240,140,123,197,322,46,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,60,40,39,40,96,24,10/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,210,120,108,172,282,41,10/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,130,80,76,116,199,33,10/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,130,50,72,82,194,55,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,890,420,257,332,637,117,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,710,300,239,221,509,90,10/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,370,160,154,178,391,93,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,300,160,122,171,318,61,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,480,210,257,332,637,117,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,240,130,122,169,318,62,10/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,340,110,239,221,509,90,10/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,400,130,255,272,604,129,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,70,50,23,27,62,17,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,60,60,0,46,46,12,10/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,40,30,21,22,55,16,10/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,60,30,31,10,72,30,10/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,10,10,10,-3,25,15,10/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,80,30,45,-9,116,70,10/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,80,10,86,-39,116,49,10/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,60,30,39,19,98,40,10/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,30,0,25,-16,60,42,10/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,40,10,34,-4,82,46,10/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,140,90,40,53,106,23,10/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,110,80,32,42,84,19,10/1/2011,USA
